7182;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7183;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7184;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7185;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7186;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7187;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7188;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7189;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7190;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7191;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
7192;12;0;0.6;Bond to Dhawan;FOUR; another nice shot, there is not much room on the cut shot, but he hits it powerfully into the ground, and it then bounces over the ring of cover fielders
